"","x"
"13943",-79.94
"13944",-79.9366666666667
"13945",-79.93
"13946",-79.9233333333333
"13947",-79.9166666666667
"13948",-79.91
"13949",-79.9233333333333
"13950",-79.9133333333333
"13951",-79.9066666666667
"13952",-79.8933333333333
"13953",-79.8933333333333
"13954",-79.8833333333333
"13955",-79.8833333333333
"13956",-79.8733333333333
"13957",-79.87
"13958",-79.8666666666667
"13959",-79.8633333333333
"13960",-79.8633333333333
"13961",-79.8666666666667
"13962",-79.87
"13963",-79.87
"13964",-79.87
"13965",-79.8766666666667
"13966",-79.88
"13967",-79.8733333333333
"13968",-79.88
"13969",-79.8866666666667
"13970",-79.88
"13971",-79.88
"13972",-79.8833333333333
"13973",-79.8766666666667
"13974",-79.8866666666667
"13975",-79.8866666666667
"13976",-79.8766666666667
"13977",-79.8766666666667
"13978",-79.8833333333333
"13979",-79.8833333333333
"13980",-79.8733333333333
"13981",-79.8666666666667
"13982",-79.8666666666667
"13983",-79.8666666666667
"13984",-79.8733333333333
"13985",-79.88
"13986",-79.8766666666667
"13987",-79.8733333333333
"13988",-79.8633333333333
"13989",-79.87
"13990",-79.87
"13991",-79.87
"13992",-79.8666666666667
"13993",-79.8666666666667
"13994",-79.8566666666667
"13995",-79.8633333333333
"13996",-79.8533333333333
"13997",-79.8466666666667
"13998",-79.86
"13999",-79.84
"14000",-79.84
"14001",-79.84
"14002",-79.8433333333333
"14003",-79.8466666666667
"14004",-79.84
"14005",-79.8266666666667
"14006",-79.8233333333333
"14007",-79.82
"14008",-79.82
"14009",-79.8266666666667
"14010",-79.8166666666667
"14011",-79.8066666666667
"14012",-79.8
"14013",-79.7833333333333
"14014",-79.7933333333333
"14015",-79.7933333333333
"14016",-79.7933333333333
"14017",-79.7866666666667
"14018",-79.7733333333333
"14019",-79.78
"14020",-79.7933333333333
"14021",-79.7866666666667
"14022",-79.7766666666667
"14023",-79.7733333333333
"14024",-79.7733333333333
"14025",-79.77
"14026",-79.7666666666667
"14027",-79.77
"14028",-79.78
"14029",-79.7766666666667
"14030",-79.7766666666667
"14031",-79.77
"14032",-79.7566666666667
"14033",-79.7633333333333
"14034",-79.7633333333333
"14035",-79.77
"14036",-79.7633333333333
"14037",-79.7733333333333
"14038",-79.7666666666667
"14039",-79.7666666666667
"14040",-79.77
"14041",-79.7666666666667
"14042",-79.7666666666667
"14043",-79.76
"14044",-79.76
"14045",-79.7633333333333
"14046",-79.7766666666667
"14047",-79.7733333333333
"14048",-79.7733333333333
"14049",-79.7766666666667
"14050",-79.78
"14051",-79.77
"14052",-79.7766666666667
"14053",-79.7866666666667
"14054",-79.7833333333333
"14055",-79.7866666666667
"14056",-79.7833333333333
"14057",-79.7733333333333
"14058",-79.77
"14059",-79.7666666666667
"14060",-79.7833333333333
"14061",-79.79
"14062",-79.8033333333333
"14063",-79.81
"14064",-79.8
"14065",-79.8
"14066",-79.8033333333333
"14067",-79.81
"14068",-79.8133333333333
"14069",-79.8166666666667
"14070",-79.8266666666667
"14071",-79.82
"14072",-79.82
"14073",-79.8266666666667
"14074",-79.8233333333333
"14075",-79.8333333333333
"14076",-79.8533333333333
"14077",-79.85
"14078",-79.8566666666667
"14079",-79.86
"14080",-79.8633333333333
"14081",-79.8666666666667
"14082",-79.8766666666667
"14083",-79.8733333333333
"14084",-79.87
"14085",-79.8766666666667
"14086",-79.8866666666667
"14087",-79.89
"14088",-79.9066666666667
"14089",-79.92
"14090",-79.92
"14091",-79.9166666666667
"14092",-79.92
"14093",-79.9166666666667
"14094",-79.9066666666667
"14095",-79.91
"14096",-79.9066666666667
"14097",-79.9166666666667
"14098",-79.92
"14099",-79.9233333333333
"14100",-79.9166666666667
"14101",-79.91
"14102",-79.9066666666667
"14103",-79.9033333333333
"14104",-79.9066666666667
"14105",-79.9033333333333
"14106",-79.89
"14107",-79.9
"14108",-79.91
"14109",-79.9133333333333
"14110",-79.9166666666667
"14111",-79.9166666666667
"14112",-79.92
"14113",-79.9133333333333
"14114",-79.92
"14115",-79.9233333333333
"14116",-79.93
"14117",-79.93
"14118",-79.9333333333333
"14119",-79.9266666666667
"14120",-79.9233333333333
"14121",-79.92
"14122",-79.93
"14123",-79.9366666666667
"14124",-79.9433333333333
"14125",-79.9433333333333
"14126",-79.94
"14127",-79.9433333333333
"14128",-79.9366666666667
"14129",-79.9366666666667
"14130",-79.9366666666667
"14131",-79.9433333333333
"14132",-79.9366666666667
"14133",-79.94
"14134",-79.9433333333333
"14135",-79.93
"14136",-79.9366666666667
"14137",-79.9466666666667
"14138",-79.9433333333333
"14139",-79.9533333333333
"14140",-79.9666666666667
"14141",-79.9666666666667
"14142",-79.97
"14143",-79.96
"14144",-79.9533333333333
"14145",-79.95
"14146",-79.9466666666667
"14147",-79.9533333333333
"14148",-79.96
"14149",-79.9666666666667
"14150",-79.9666666666667
"14151",-79.97
"14152",-79.96
"14153",-79.9566666666667
"14154",-79.9533333333333
"14155",-79.96
"14156",-79.9533333333333
"14157",-79.9433333333333
"14158",-79.9366666666667
"14159",-79.93
"14160",-79.9266666666667
"14161",-79.9266666666667
"14162",-79.92
"14163",-79.91
"14164",-79.9066666666667
"14165",-79.9066666666667
"14166",-79.9
"14167",-79.89
"14168",-79.8833333333333
"14169",-79.88
"14170",-79.8766666666667
"14171",-79.87
"14172",-79.8666666666667
"14173",-79.8666666666667
"14174",-79.86
"14175",-79.8566666666667
"14176",-79.8566666666667
"14177",-79.8666666666667
"14178",-79.87
"14179",-79.88
"14180",-79.88
"14181",-79.8833333333333
"14182",-79.8866666666667
"14183",-79.9
"14184",-79.89
"14185",-79.8966666666667
"14186",-79.9066666666667
"14187",-79.9066666666667
"14188",-79.91
"14189",-79.9133333333333
"14190",-79.9233333333333
"14191",-79.9233333333333
"14192",-79.92
"14193",-79.92
"14194",-79.93
"14195",-79.9366666666667
"14196",-79.9533333333333
"14197",-79.94
"14198",-79.9333333333333
"14199",-79.9266666666667
"14200",-79.92
"14201",-79.91
"14202",-79.9066666666667
"14203",-79.91
"14204",-79.9066666666667
"14205",-79.9
"14206",-79.8966666666667
"14207",-79.8933333333333
"14208",-79.8933333333333
"14209",-79.8933333333333
"14210",-79.8866666666667
"14211",-79.8966666666667
"14212",-79.91
"14213",-79.92
"14214",-79.9366666666667
"14215",-79.9466666666667
"14216",-79.96
"14217",-79.96
"14218",-79.9733333333333
"14219",-79.9733333333333
"14220",-79.98
"14221",-79.98
"14222",-79.9866666666667
"14223",-79.9866666666667
"14224",-79.99
"14225",-79.99
"14226",-79.9966666666667
"14227",-80.0066666666667
"14228",-80.02
"14229",-80.0266666666667
"14230",-80.0333333333333
"14231",-80.0466666666667
"14232",-80.0533333333333
"14233",-80.05
"14234",-80.0533333333333
"14235",-80.0433333333333
"14236",-80.0433333333333
"14237",-80.0433333333333
"14238",-80.0366666666667
"14239",-80.04
"14240",-80.0466666666667
"14241",-80.0433333333333
"14242",-80.04
"14243",-80.0433333333333
"14244",-80.0466666666667
"14245",-80.06
"14246",-80.0633333333333
"14247",-80.07
"14248",-80.07
"14249",-80.07
"14250",-80.0633333333333
"14251",-80.07
"14252",-80.08
"14253",-80.0866666666667
"14254",-80.0966666666667
"14255",-80.1066666666667
"14256",-80.12
"14257",-80.1166666666667
"14258",-80.12
"14259",-80.1233333333333
"14260",-80.12
"14261",-80.1166666666667
"14262",-80.11
"14263",-80.1133333333333
"14264",-80.1133333333333
"14265",-80.1166666666667
"14266",-80.12
"14267",-80.1266666666667
"14268",-80.1233333333333
"14269",-80.1233333333333
"14270",-80.13
"14271",-80.14
"14272",-80.1433333333333
"14273",-80.15
"14274",-80.15
"14275",-80.1466666666667
"14276",-80.15
"14277",-80.1666666666667
"14278",-80.1633333333333
"14279",-80.1666666666667
"14280",-80.1733333333333
"14281",-80.18
"14282",-80.19
"14283",-80.1933333333333
"14284",-80.19
"14285",-80.2
"14286",-80.2033333333333
"14287",-80.2033333333333
"14288",-80.2133333333333
"14289",-80.2133333333333
"14290",-80.2233333333333
"14291",-80.2233333333333
"14292",-80.2233333333333
"14293",-80.2266666666667
"14294",-80.23
"14295",-80.2233333333333
"14296",-80.23
"14297",-80.2333333333333
"14298",-80.23
"14299",-80.2533333333333
"14300",-80.2633333333333
"14301",-80.2633333333333
"14302",-80.26
"14303",-80.2566666666667
"14304",-80.2533333333333
"14305",-80.26
"14306",-80.2733333333333
"14307",-80.2733333333333
"14308",-80.27
"14309",-80.2633333333333
"14310",-80.2733333333333
"14311",-80.27
"14312",-80.27
"14313",-80.2733333333333
"14314",-80.27
"14315",-80.26
"14316",-80.26
"14317",-80.2666666666667
"14318",-80.2666666666667
"14319",-80.26
"14320",-80.2433333333333
"14321",-80.25
"14322",-80.2566666666667
"14323",-80.2533333333333
"14324",-80.2566666666667
"14325",-80.25
"14326",-80.2433333333333
"14327",-80.2366666666667
"14328",-80.23
"14329",-80.2233333333333
"14330",-80.22
"14331",-80.2166666666667
"14332",-80.23
"14333",-80.23
"14334",-80.23
"14335",-80.22
"14336",-80.2133333333333
"14337",-80.2166666666667
"14338",-80.2266666666667
"14339",-80.23
"14340",-80.2366666666667
"14341",-80.2366666666667
"14342",-80.2266666666667
"14343",-80.23
"14344",-80.22
"14345",-80.23
"14346",-80.2233333333333
"14347",-80.2333333333333
"14348",-80.2333333333333
"14349",-80.2333333333333
"14350",-80.2433333333333
"14351",-80.2466666666667
"14352",-80.2366666666667
"14353",-80.2266666666667
"14354",-80.2233333333333
"14355",-80.2233333333333
"14356",-80.23
"14357",-80.23
"14358",-80.2366666666667
"14359",-80.2433333333333
"14360",-80.24
"14361",-80.2366666666667
"14362",-80.2266666666667
"14363",-80.2333333333333
"14364",-80.2366666666667
"14365",-80.24
"14366",-80.2433333333333
"14367",-80.24
"14368",-80.2366666666667
"14369",-80.2333333333333
"14370",-80.23
"14371",-80.23
"14372",-80.2333333333333
"14373",-80.2366666666667
"14374",-80.25
"14375",-80.2566666666667
"14376",-80.24
"14377",-80.2433333333333
"14378",-80.25
"14379",-80.26
"14380",-80.2666666666667
"14381",-80.2733333333333
"14382",-80.2666666666667
"14383",-80.27
"14384",-80.2666666666667
"14385",-80.2533333333333
"14386",-80.2566666666667
"14387",-80.2633333333333
"14388",-80.2666666666667
"14389",-80.2666666666667
"14390",-80.27
"14391",-80.28
"14392",-80.2733333333333
"14393",-80.2666666666667
"14394",-80.2833333333333
"14395",-80.2766666666667
"14396",-80.2766666666667
"14397",-80.2766666666667
"14398",-80.2833333333333
"14399",-80.2833333333333
"14400",-80.2933333333333
"14401",-80.2933333333333
"14402",-80.2933333333333
"14403",-80.3
"14404",-80.2933333333333
"14405",-80.29
"14406",-80.2833333333333
"14407",-80.29
"14408",-80.2866666666667
"14409",-80.2933333333333
"14410",-80.3033333333333
"14411",-80.31
"14412",-80.3166666666667
"14413",-80.3266666666667
"14414",-80.33
"14415",-80.33
"14416",-80.3266666666667
"14417",-80.3166666666667
"14418",-80.3166666666667
"14419",-80.3233333333333
"14420",-80.33
"14421",-80.3366666666667
"14422",-80.34
"14423",-80.3366666666667
"14424",-80.3366666666667
"14425",-80.3333333333333
"14426",-80.3333333333333
"14427",-80.3233333333333
"14428",-80.3233333333333
"14429",-80.31
"14430",-80.2966666666667
"14431",-80.2966666666667
"14432",-80.29
"14433",-80.2766666666667
"14434",-80.2766666666667
"14435",-80.2866666666667
"14436",-80.2966666666667
"14437",-80.2933333333333
"14438",-80.3
"14439",-80.2933333333333
"14440",-80.2933333333333
"14441",-80.3
"14442",-80.31
"14443",-80.3133333333333
"14444",-80.32
"14445",-80.3266666666667
"14446",-80.3366666666667
"14447",-80.33
"14448",-80.3333333333333
"14449",-80.33
"14450",-80.3266666666667
"14451",-80.31
"14452",-80.32
"14453",-80.33
"14454",-80.3333333333333
"14455",-80.3366666666667
"14456",-80.34
"14457",-80.35
"14458",-80.3533333333333
"14459",-80.3533333333333
"14460",-80.3566666666667
"14461",-80.35
"14462",-80.36
"14463",-80.36
"14464",-80.35
"14465",-80.3433333333333
"14466",-80.3433333333333
"14467",-80.35
"14468",-80.3533333333333
"14469",-80.3666666666667
"14470",-80.3733333333333
"14471",-80.37
"14472",-80.3633333333333
"14473",-80.3733333333333
"14474",-80.3766666666667
"14475",-80.3766666666667
"14476",-80.3633333333333
"14477",-80.3533333333333
"14478",-80.3366666666667
"14479",-80.3233333333333
"14480",-80.3133333333333
"14481",-80.3
"14482",-80.2933333333333
"14483",-80.2833333333333
"14484",-80.28
"14485",-80.28
"14486",-80.2733333333333
"14487",-80.26
"14488",-80.2533333333333
"14489",-80.26
"14490",-80.26
"14491",-80.25
"14492",-80.25
"14493",-80.24
"14494",-80.2366666666667
"14495",-80.22
"14496",-80.21
"14497",-80.22
"14498",-80.2133333333333
"14499",-80.2133333333333
"14500",-80.2133333333333
"14501",-80.2133333333333
"14502",-80.2
"14503",-80.1866666666667
"14504",-80.1866666666667
"14505",-80.19
"14506",-80.19
"14507",-80.1933333333333
"14508",-80.1833333333333
"14509",-80.1866666666667
"14510",-80.1833333333333
"14511",-80.1766666666667
"14512",-80.1666666666667
"14513",-80.16
"14514",-80.15
"14515",-80.1433333333333
"14516",-80.13
"14517",-80.1333333333333
"14518",-80.1266666666667
"14519",-80.1333333333333
"14520",-80.13
"14521",-80.1366666666667
"14522",-80.1266666666667
"14523",-80.1266666666667
"14524",-80.11
"14525",-80.0933333333333
"14526",-80.0866666666667
"14527",-80.08
"14528",-80.0766666666667
"14529",-80.0766666666667
"14530",-80.0733333333333
"14531",-80.0733333333333
"14532",-80.0766666666667
"14533",-80.07
"14534",-80.0633333333333
"14535",-80.0666666666667
"14536",-80.0666666666667
"14537",-80.07
"14538",-80.07
"14539",-80.0766666666667
"14540",-80.0766666666667
"14541",-80.0833333333333
"14542",-80.0833333333333
"14543",-80.09
"14544",-80.0933333333333
"14545",-80.0766666666667
"14546",-80.08
"14547",-80.07
"14548",-80.0733333333333
"14549",-80.06
"14550",-80.0533333333333
"14551",-80.0466666666667
"14552",-80.0466666666667
"14553",-80.0433333333333
"14554",-80.0433333333333
"14555",-80.0366666666667
"14556",-80.0333333333333
"14557",-80.03
"14558",-80.03
"14559",-80.02
"14560",-80.0166666666667
"14561",-80.0166666666667
"14562",-80.01
"14563",-80
"14564",-80
"14565",-79.99
"14566",-79.99
"14567",-79.9933333333333
"14568",-79.9933333333333
"14569",-79.9933333333333
"14570",-79.9933333333333
"14571",-79.9933333333333
"14572",-79.9933333333333
"14573",-79.9866666666667
"14574",-79.98
"14575",-79.9833333333333
"14576",-79.9866666666667
"14577",-79.98
"14578",-79.9866666666667
"14579",-79.9966666666667
"14580",-79.9933333333333
"14581",-79.99
"14582",-79.9866666666667
"14583",-79.98
"14584",-79.99
"14585",-79.98
"14586",-79.9733333333333
"14587",-79.97
"14588",-79.96
"14589",-79.96
"14590",-79.9566666666667
"14591",-79.9533333333333
"14592",-79.96
"14593",-79.9533333333333
"14594",-79.9466666666667
"14595",-79.95
"14596",-79.9366666666667
"14597",-79.9266666666667
"14598",-79.9166666666667
"14599",-79.9066666666667
"14600",-79.9
"14601",-79.9066666666667
"14602",-79.8966666666667
"14603",-79.8833333333333
"14604",-79.8966666666667
"14605",-79.89
"14606",-79.88
"14607",-79.8833333333333
"14608",-79.8766666666667
"14609",-79.8766666666667
"14610",-79.8666666666667
"14611",-79.8766666666667
"14612",-79.89
"14613",-79.8933333333333
"14614",-79.9
"14615",-79.9
"14616",-79.8966666666667
"14617",-79.9
"14618",-79.91
"14619",-79.91
"14620",-79.92
"14621",-79.9133333333333
"14622",-79.91
"14623",-79.9133333333333
"14624",-79.8966666666667
"14625",-79.9
"14626",-79.91
"14627",-79.9133333333333
"14628",-79.9166666666667
"14629",-79.9233333333333
"14630",-79.9266666666667
"14631",-79.9333333333333
"14632",-79.92
"14633",-79.92
"14634",-79.92
"14635",-79.92
"14636",-79.93
"14637",-79.9266666666667
"14638",-79.9266666666667
"14639",-79.9133333333333
"14640",-79.9133333333333
"14641",-79.91
"14642",-79.92
"14643",-79.9233333333333
"14644",-79.9333333333333
"14645",-79.9266666666667
"14646",-79.93
"14647",-79.9133333333333
"14648",-79.9133333333333
"14649",-79.9133333333333
"14650",-79.8933333333333
"14651",-79.89
"14652",-79.88
"14653",-79.89
"14654",-79.8966666666667
"14655",-79.8966666666667
"14656",-79.9
"14657",-79.8933333333333
"14658",-79.88
"14659",-79.8733333333333
"14660",-79.87
"14661",-79.8766666666667
"14662",-79.8833333333333
"14663",-79.8833333333333
"14664",-79.88
"14665",-79.8766666666667
"14666",-79.8666666666667
"14667",-79.8766666666667
"14668",-79.8766666666667
"14669",-79.88
"14670",-79.8766666666667
"14671",-79.8733333333333
"14672",-79.8766666666667
"14673",-79.8733333333333
"14674",-79.8566666666667
"14675",-79.85
"14676",-79.86
"14677",-79.86
"14678",-79.8466666666667
"14679",-79.8366666666667
"14680",-79.8266666666667
"14681",-79.8166666666667
"14682",-79.8266666666667
"14683",-79.8166666666667
"14684",-79.8166666666667
"14685",-79.8166666666667
"14686",-79.81
"14687",-79.8
"14688",-79.7933333333333
"14689",-79.7933333333333
"14690",-79.79
"14691",-79.7766666666667
"14692",-79.7666666666667
"14693",-79.7666666666667
"14694",-79.76
"14695",-79.7566666666667
"14696",-79.7533333333333
"14697",-79.7533333333333
"14698",-79.74
"14699",-79.7333333333333
"14700",-79.7233333333333
"14701",-79.7266666666667
"14702",-79.7233333333333
"14703",-79.7133333333333
"14704",-79.7133333333333
"14705",-79.7066666666667
"14706",-79.7133333333333
"14707",-79.71
"14708",-79.7133333333333
"14709",-79.6966666666667
"14710",-79.6866666666667
"14711",-79.6833333333333
"14712",-79.6766666666667
"14713",-79.66
"14714",-79.6466666666667
"14715",-79.64
"14716",-79.6366666666667
"14717",-79.64
"14718",-79.6333333333333
"14719",-79.6233333333333
"14720",-79.6133333333333
"14721",-79.6066666666667
"14722",-79.6
"14723",-79.5866666666667
"14724",-79.5766666666667
"14725",-79.5733333333333
"14726",-79.5633333333333
"14727",-79.5566666666667
"14728",-79.5566666666667
"14729",-79.5566666666667
"14730",-79.5633333333333
"14731",-79.5666666666667
"14732",-79.58
"14733",-79.5833333333333
"14734",-79.5766666666667
"14735",-79.5666666666667
"14736",-79.5566666666667
"14737",-79.5566666666667
"14738",-79.56
"14739",-79.5566666666667
"14740",-79.5533333333333
"14741",-79.5466666666667
"14742",-79.5366666666667
"14743",-79.5433333333333
"14744",-79.5266666666667
"14745",-79.5133333333333
"14746",-79.5
"14747",-79.5033333333333
"14748",-79.49
"14749",-79.4833333333333
"14750",-79.47
"14751",-79.4733333333333
"14752",-79.4666666666667
"14753",-79.45
"14754",-79.4466666666667
"14755",-79.4366666666667
"14756",-79.4233333333333
"14757",-79.4133333333333
"14758",-79.4033333333333
"14759",-79.4066666666667
"14760",-79.41
"14761",-79.4066666666667
"14762",-79.4033333333333
"14763",-79.4166666666667
"14764",-79.43
"14765",-79.4233333333333
"14766",-79.4166666666667
"14767",-79.4133333333333
"14768",-79.4066666666667
"14769",-79.39
"14770",-79.3733333333333
"14771",-79.3733333333333
"14772",-79.3666666666667
"14773",-79.36
"14774",-79.3566666666667
"14775",-79.3466666666667
"14776",-79.3466666666667
"14777",-79.3366666666667
"14778",-79.3433333333333
"14779",-79.34
"14780",-79.34
"14781",-79.34
"14782",-79.3466666666667
"14783",-79.3466666666667
"14784",-79.35
"14785",-79.35
"14786",-79.3566666666667
"14787",-79.3633333333333
"14788",-79.3766666666667
"14789",-79.3666666666667
"14790",-79.37
"14791",-79.37
"14792",-79.37
"14793",-79.3866666666667
"14794",-79.39
"14795",-79.4
"14796",-79.4033333333333
"14797",-79.3933333333333
"14798",-79.4033333333333
"14799",-79.3966666666667
"14800",-79.3933333333333
"14801",-79.3933333333333
"14802",-79.4033333333333
"14803",-79.4133333333333
"14804",-79.4166666666667
"14805",-79.4166666666667
"14806",-79.4133333333333
"14807",-79.41
"14808",-79.41
"14809",-79.4066666666667
"14810",-79.41
"14811",-79.4033333333333
"14812",-79.41
"14813",-79.4066666666667
"14814",-79.41
"14815",-79.4166666666667
"14816",-79.4233333333333
"14817",-79.42
"14818",-79.42
"14819",-79.4166666666667
"14820",-79.4166666666667
"14821",-79.41
"14822",-79.41
"14823",-79.4033333333333
"14824",-79.41
"14825",-79.4166666666667
"14826",-79.4133333333333
"14827",-79.4133333333333
"14828",-79.4033333333333
"14829",-79.3966666666667
"14830",-79.3933333333333
"14831",-79.39
"14832",-79.3833333333333
"14833",-79.4
"14834",-79.4
"14835",-79.4033333333333
"14836",-79.3933333333333
"14837",-79.3866666666667
"14838",-79.3833333333333
"14839",-79.3733333333333
"14840",-79.3633333333333
"14841",-79.35
"14842",-79.34
"14843",-79.34
"14844",-79.3266666666667
"14845",-79.34
"14846",-79.3333333333333
"14847",-79.34
"14848",-79.3366666666667
"14849",-79.3533333333333
"14850",-79.3533333333333
"14851",-79.36
"14852",-79.3633333333333
"14853",-79.3566666666667
"14854",-79.3566666666667
"14855",-79.3633333333333
"14856",-79.3666666666667
"14857",-79.37
"14858",-79.3733333333333
"14859",-79.3733333333333
"14860",-79.3766666666667
"14861",-79.3666666666667
"14862",-79.37
"14863",-79.38
"14864",-79.3733333333333
"14865",-79.3766666666667
"14866",-79.3666666666667
"14867",-79.37
"14868",-79.3666666666667
"14869",-79.3633333333333
"14870",-79.3633333333333
"14871",-79.3566666666667
"14872",-79.3533333333333
"14873",-79.36
"14874",-79.3566666666667
"14875",-79.3566666666667
"14876",-79.36
"14877",-79.36
"14878",-79.3466666666667
"14879",-79.3366666666667
"14880",-79.34
"14881",-79.34
"14882",-79.3433333333333
"14883",-79.3433333333333
"14884",-79.34
"14885",-79.3366666666667
"14886",-79.3333333333333
"14887",-79.3333333333333
"14888",-79.3433333333333
"14889",-79.3366666666667
"14890",-79.3366666666667
"14891",-79.34
"14892",-79.33
"14893",-79.3233333333333
"14894",-79.3266666666667
"14895",-79.3266666666667
"14896",-79.3333333333333
"14897",-79.3366666666667
"14898",-79.3366666666667
"14899",-79.3266666666667
"14900",-79.3233333333333
"14901",-79.3233333333333
"14902",-79.3233333333333
"14903",-79.3366666666667
"14904",-79.3333333333333
"14905",-79.3366666666667
"14906",-79.3366666666667
"14907",-79.3333333333333
"14908",-79.34
"14909",-79.3466666666667
"14910",-79.3533333333333
"14911",-79.3466666666667
"14912",-79.3433333333333
"14913",-79.3333333333333
"14914",-79.32
"14915",-79.33
"14916",-79.3233333333333
"14917",-79.32
"14918",-79.3166666666667
"14919",-79.3133333333333
"14920",-79.3133333333333
"14921",-79.3166666666667
"14922",-79.3266666666667
"14923",-79.33
"14924",-79.3333333333333
"14925",-79.34
"14926",-79.34
"14927",-79.3466666666667
"14928",-79.3466666666667
"14929",-79.35
"14930",-79.3466666666667
"14931",-79.34
"14932",-79.3433333333333
"14933",-79.3466666666667
"14934",-79.3533333333333
"14935",-79.3533333333333
"14936",-79.3433333333333
"14937",-79.3333333333333
"14938",-79.33
"14939",-79.33
"14940",-79.33
"14941",-79.3366666666667
"14942",-79.33
"14943",-79.33
"14944",-79.3266666666667
"14945",-79.33
"14946",-79.3266666666667
"14947",-79.3333333333333
"14948",-79.3233333333333
"14949",-79.32
"14950",-79.33
"14951",-79.3333333333333
"14952",-79.3466666666667
"14953",-79.3333333333333
"14954",-79.33
"14955",-79.3366666666667
"14956",-79.3266666666667
"14957",-79.3266666666667
"14958",-79.3366666666667
"14959",-79.3366666666667
"14960",-79.34
"14961",-79.3366666666667
"14962",-79.3333333333333
"14963",-79.33
"14964",-79.3333333333333
"14965",-79.3333333333333
"14966",-79.3333333333333
"14967",-79.3233333333333
"14968",-79.3333333333333
"14969",-79.3333333333333
"14970",-79.34
"14971",-79.3466666666667
"14972",-79.34
"14973",-79.34
"14974",-79.3466666666667
"14975",-79.3533333333333
"14976",-79.3433333333333
"14977",-79.34
"14978",-79.3433333333333
"14979",-79.3466666666667
"14980",-79.3633333333333
"14981",-79.3633333333333
"14982",-79.35
"14983",-79.36
"14984",-79.36
"14985",-79.3733333333333
"14986",-79.3766666666667
"14987",-79.39
"14988",-79.3866666666667
"14989",-79.3833333333333
"14990",-79.3933333333333
"14991",-79.4
"14992",-79.4166666666667
"14993",-79.4233333333333
"14994",-79.42
"14995",-79.4366666666667
"14996",-79.4366666666667
"14997",-79.44
"14998",-79.45
"14999",-79.4533333333333
"15000",-79.46
"15001",-79.4633333333333
"15002",-79.4666666666667
"15003",-79.48
"15004",-79.48
"15005",-79.4833333333333
"15006",-79.48
"15007",-79.4866666666667
"15008",-79.4833333333333
"15009",-79.4966666666667
"15010",-79.4966666666667
"15011",-79.4966666666667
"15012",-79.5
"15013",-79.5166666666667
"15014",-79.52
"15015",-79.5133333333333
"15016",-79.5166666666667
"15017",-79.52
"15018",-79.5233333333333
"15019",-79.5333333333333
"15020",-79.54
"15021",-79.5466666666667
"15022",-79.5533333333333
"15023",-79.5633333333333
"15024",-79.57
"15025",-79.5733333333333
"15026",-79.58
"15027",-79.5833333333333
"15028",-79.5866666666667
"15029",-79.5933333333333
"15030",-79.5933333333333
"15031",-79.5866666666667
"15032",-79.59
"15033",-79.5866666666667
"15034",-79.5866666666667
"15035",-79.59
"15036",-79.5866666666667
"15037",-79.5866666666667
"15038",-79.58
"15039",-79.59
"15040",-79.5833333333333
"15041",-79.5833333333333
"15042",-79.58
"15043",-79.5733333333333
"15044",-79.5833333333333
"15045",-79.5933333333333
"15046",-79.6
"15047",-79.5966666666667
"15048",-79.61
"15049",-79.6066666666667
"15050",-79.6233333333333
"15051",-79.6333333333333
"15052",-79.6366666666667
"15053",-79.6333333333333
"15054",-79.6266666666667
"15055",-79.6266666666667
"15056",-79.6366666666667
"15057",-79.64
"15058",-79.6366666666667
"15059",-79.63
"15060",-79.63
"15061",-79.63
"15062",-79.6233333333333
"15063",-79.6133333333333
"15064",-79.6133333333333
"15065",-79.6266666666667
"15066",-79.64
"15067",-79.6466666666667
"15068",-79.6566666666667
"15069",-79.6533333333333
"15070",-79.67
"15071",-79.6666666666667
"15072",-79.68
"15073",-79.68
"15074",-79.68
"15075",-79.6866666666667
"15076",-79.6933333333333
"15077",-79.7033333333333
"15078",-79.7
"15079",-79.71
"15080",-79.7166666666667
"15081",-79.72
"15082",-79.7166666666667
"15083",-79.7133333333333
"15084",-79.7233333333333
"15085",-79.7233333333333
"15086",-79.7133333333333
"15087",-79.7066666666667
"15088",-79.6933333333333
"15089",-79.6966666666667
"15090",-79.6833333333333
"15091",-79.6866666666667
"15092",-79.6833333333333
"15093",-79.6733333333333
"15094",-79.6666666666667
"15095",-79.67
"15096",-79.67
"15097",-79.6766666666667
"15098",-79.67
"15099",-79.6766666666667
"15100",-79.6933333333333
"15101",-79.6933333333333
"15102",-79.69
"15103",-79.6966666666667
"15104",-79.7033333333333
"15105",-79.7033333333333
"15106",-79.7033333333333
"15107",-79.7
"15108",-79.7
"15109",-79.7
"15110",-79.6966666666667
"15111",-79.7
"15112",-79.6966666666667
"15113",-79.7
"15114",-79.69
"15115",-79.6833333333333
"15116",-79.6766666666667
"15117",-79.6733333333333
"15118",-79.6666666666667
"15119",-79.6733333333333
"15120",-79.6766666666667
"15121",-79.68
"15122",-79.68
"15123",-79.6833333333333
"15124",-79.6833333333333
"15125",-79.6833333333333
"15126",-79.6866666666667
"15127",-79.69
"15128",-79.7
"15129",-79.7066666666667
"15130",-79.7066666666667
"15131",-79.7066666666667
"15132",-79.7133333333333
"15133",-79.7066666666667
"15134",-79.7033333333333
"15135",-79.7
"15136",-79.7066666666667
"15137",-79.7033333333333
"15138",-79.7
"15139",-79.6966666666667
"15140",-79.6966666666667
"15141",-79.6933333333333
"15142",-79.7
"15143",-79.7
"15144",-79.71
"15145",-79.7033333333333
